Unigram  Probability
toughness    1.1244040658451023e-05
independence    5.6220203292255074e-05
serves    2.6236094869719025e-05
expectation    7.4960271056340205e-06
adhere    1.1244040658451023e-05
pledged    2.998410842253603e-05
attacked    5.6220203292255074e-05
candidate    3.7480135528170074e-05
sights    1.4992054211268016e-05
meant    3.7480135528170074e-05
comment    3.74801355281701e-06
drew    2.6236094869719025e-05
quite    1.8740067764085034e-05
bit    5.996821684507207e-05
criticism    2.6236094869719025e-05
courage    0.0001649125963239482
skill    2.998410842253603e-05
jakarta    1.8740067764085034e-05
looked    4.872417618662111e-05
filled    1.4992054211268016e-05
1967    3.74801355281701e-06
‘    1.8740067764085034e-05
68    3.74801355281701e-06
weren    4.872417618662111e-05
born    0.00011993643369014415
hotel    1.1244040658451023e-05
rises    1.1244040658451023e-05
sarinah    3.74801355281701e-06
betchaks    3.74801355281701e-06
bemos    3.74801355281701e-06
outnumbered    1.1244040658451023e-05
automobiles    3.74801355281701e-06
highways    2.998410842253603e-05
gave    0.00014992054211268032
unpaved    3.74801355281701e-06
roads    5.996821684507207e-05
kampongs    3.74801355281701e-06
eulogize    3.74801355281701e-06
capture    2.998410842253603e-05
dates    3.74801355281701e-06
essential    7.496027105634015e-05
truth    0.00015741656921831437
sorrows    3.74801355281701e-06
quiet    3.7480135528170074e-05
moments    3.7480135528170074e-05
qualities    1.4992054211268016e-05
illuminate    3.74801355281701e-06
soul    1.8740067764085034e-05
giant    1.4992054211268016e-05
toward    6.371623039788912e-05
grandparents    4.122814908098711e-05
sisters    2.2488081316902046e-05
survivors    2.998410842253603e-05
innocence    7.4960271056340205e-06
torn    2.2488081316902046e-05
ease    2.6236094869719025e-05
mayor    7.121225750352317e-05
luke    7.4960271056340205e-06
ravenstahl    3.74801355281701e-06
paper-pushing    3.74801355281701e-06
administrative    1.4992054211268016e-05
taxpayers    7.496027105634015e-05
physicians    7.4960271056340205e-06
doctors    8.620431171479123e-05
patient    3.373212197535305e-05
avoid    5.247218973943806e-05
prescribing    3.74801355281701e-06
medication    3.74801355281701e-06
harmful    3.74801355281701e-06
interaction    3.74801355281701e-06
prevent    0.0002361248538274714
dosages    3.74801355281701e-06
medical    9.744835237324222e-05
errors    7.4960271056340205e-06
100,000    5.996821684507207e-05
unnecessarily    3.74801355281701e-06
hospitals    3.373212197535305e-05
warheads    1.1244040658451023e-05
stockpiles    1.8740067764085034e-05
negotiate    3.7480135528170074e-05
russians    1.8740067764085034e-05
medvedev    1.1244040658451023e-05
london    2.6236094869719025e-05
legally    2.6236094869719025e-05
binding    3.74801355281701e-06
sufficiently    3.74801355281701e-06
bold    1.1244040658451023e-05
stage    4.872417618662111e-05
cuts    0.00031483313843662874
endeavor    3.7480135528170074e-05
matt    7.4960271056340205e-06
spetalnick    3.74801355281701e-06
q    6.74642439507061e-05
sir    4.122814908098711e-05
spoken    2.998410842253603e-05
extensively    3.74801355281701e-06
ceiling    5.6220203292255074e-05
allow    0.00013867650145422928
deep    4.49761626338041e-05
prepared    7.870828460915717e-05
grind    7.4960271056340205e-06
halt    1.1244040658451023e-05
proposals    5.6220203292255074e-05
forth    1.1244040658451023e-05
blame    6.371623039788912e-05
2005    3.74801355281701e-06
congratulations    1.4992054211268016e-05
graduation    1.1244040658451023e-05
mr.    0.0002061407454049354
ladies    2.6236094869719025e-05
gentlemen    2.998410842253603e-05
senate    0.00016116458277113134
proposing    6.371623039788912e-05
lobbying    1.1244040658451023e-05
suzanne    1.1244040658451023e-05
high-level    3.74801355281701e-06
nasa    2.6236094869719025e-05
agencies    5.247218973943806e-05
creation    3.7480135528170074e-05
desk    1.8740067764085034e-05
august    1.4992054211268016e-05
15th    7.4960271056340205e-06
skilled    2.998410842253603e-05
workforce    4.122814908098711e-05
looking    0.0001836526640880332
forced    8.620431171479123e-05
protected    4.872417618662111e-05
begrudge    7.4960271056340205e-06
admire    7.4960271056340205e-06
taxes    0.00011993643369014415
envy    3.74801355281701e-06
rich    1.8740067764085034e-05
finished    3.373212197535305e-05
insist    4.122814908098711e-05
holocaust    3.373212197535305e-05
denial    1.1244040658451023e-05
baseless    3.74801355281701e-06
ignorant    3.74801355281701e-06
hateful    1.1244040658451023e-05
rebuke    2.2488081316902046e-05
lies    2.998410842253603e-05
hopeful    7.121225750352317e-05
syria    0.0001161884201373272
peaceful    0.00014992054211268032
peaceful.    3.74801355281701e-06
courthouse    3.74801355281701e-06
celebrate    6.74642439507061e-05
freedoms    4.872417618662111e-05
claimed    3.373212197535305e-05
prying    3.74801355281701e-06
loose    2.2488081316902046e-05
grip    1.4992054211268016e-05
iron    3.373212197535305e-05
fist    1.1244040658451023e-05
4    2.998410842253603e-05
owners    7.870828460915717e-05
organizations    2.2488081316902046e-05
postcard    3.74801355281701e-06
mailbox    3.74801355281701e-06
irs    1.4992054211268016e-05
usually    3.373212197535305e-05
news    0.00010494437947887613
eligible    7.4960271056340205e-06
potentially    2.998410842253603e-05
tens    4.122814908098711e-05
affordable    0.00018740067764085023
ca    0.00028859704356690933
denying    2.6236094869719025e-05
preexisting    4.122814908098711e-05
limit    1.4992054211268016e-05
amount    6.74642439507061e-05
rest    0.00013118047434859526
anything    0.00011244040658451015
currently    7.121225750352317e-05
subsidizing    1.4992054211268016e-05
uninsured    2.998410842253603e-05
tune    1.1244040658451023e-05
thousand    3.373212197535305e-05
bucks    1.1244040658451023e-05
speak    0.0002623609486971905
discussions    2.6236094869719025e-05
witnessed    2.2488081316902046e-05
horrible    3.74801355281701e-06
crimes    1.8740067764085034e-05
isis    1.8740067764085034e-05
revolution    4.49761626338041e-05
jihad…it    3.74801355281701e-06
slaughter…i    3.74801355281701e-06
shocked    1.1244040658451023e-05
category    7.4960271056340205e-06
cases    0.0001161884201373272
involves    1.1244040658451023e-05
detainees    4.49761626338041e-05
violate    1.4992054211268016e-05
laws    0.00014617252855986325
therefore    2.2488081316902046e-05
tried    8.620431171479123e-05
commissions    1.1244040658451023e-05
dating    1.4992054211268016e-05
revolutionary    1.4992054211268016e-05
venue    7.4960271056340205e-06
trying    0.00018740067764085023
violations    1.8740067764085034e-05
protection    3.373212197535305e-05
sensitive    1.8740067764085034e-05
methods    1.8740067764085034e-05
intelligence-gathering    3.74801355281701e-06
participants    1.1244040658451023e-05
presentation    3.74801355281701e-06
gathered    3.7480135528170074e-05
effectively    2.6236094869719025e-05
presented    2.2488081316902046e-05
courts    4.122814908098711e-05
afternoon    5.996821684507207e-05
malaysia    2.998410842253603e-05
irrigation    3.74801355281701e-06
drainage    3.74801355281701e-06
yseali    1.1244040658451023e-05
theme    3.74801355281701e-06
environmental    4.122814908098711e-05
sustainability    3.74801355281701e-06
comparison    1.4992054211268016e-05
speeches    1.4992054211268016e-05
teachers    9.37003388204251e-05
pushing    6.74642439507061e-05
jersey    1.4992054211268016e-05
native    4.122814908098711e-05
phyllis    3.74801355281701e-06
schneck    3.74801355281701e-06
retired    1.1244040658451023e-05
tucson    2.6236094869719025e-05
snow    1.8740067764085034e-05
revolved    7.4960271056340205e-06
grandchildren    4.122814908098711e-05
2-year-old    3.74801355281701e-06
great-granddaughter    3.74801355281701e-06
gifted    7.4960271056340205e-06
quilter    3.74801355281701e-06
d    0.00017615663698239927
favorite    1.1244040658451023e-05
tree    7.4960271056340205e-06
sew    3.74801355281701e-06
aprons    3.74801355281701e-06
logos    3.74801355281701e-06
jets    3.74801355281701e-06
giants    1.4992054211268016e-05
volunteered    1.8740067764085034e-05
liking    3.74801355281701e-06
gabby    1.8740067764085034e-05
reason    0.0001649125963239482
marched    7.121225750352317e-05
unconstrained    7.4960271056340205e-06
habits    1.4992054211268016e-05
conventions    7.4960271056340205e-06
dared    7.4960271056340205e-06
differently    2.2488081316902046e-05
imagination    1.8740067764085034e-05
hunger    1.4992054211268016e-05
stirs    1.1244040658451023e-05
quit    1.8740067764085034e-05
scripture    2.998410842253603e-05
tells    8.245629816197409e-05
evil    3.7480135528170074e-05
terrible    5.996821684507207e-05
defy    3.74801355281701e-06
darkness.    3.74801355281701e-06
simple    0.00018740067764085023
explanations    7.4960271056340205e-06
aftermath    1.1244040658451023e-05
premise    1.1244040658451023e-05
aspects    1.1244040658451023e-05
instance    1.1244040658451023e-05
respective    1.8740067764085034e-05
goals    2.6236094869719025e-05
mutually    3.74801355281701e-06
exclusive    3.74801355281701e-06
inclusive    3.373212197535305e-05
strive    4.122814908098711e-05
peoples    8.245629816197409e-05
option    7.121225750352317e-05
election    0.00012743246079577824
crumbling    2.2488081316902046e-05
stealing    7.4960271056340205e-06
black    0.00013118047434859526
asian    2.2488081316902046e-05
hispanic    1.1244040658451023e-05
native-american    3.74801355281701e-06
departure    3.74801355281701e-06
show    0.00012743246079577824
fiscally    3.74801355281701e-06
sustainable    5.247218973943806e-05
kinds    5.996821684507207e-05
discoveries    3.7480135528170074e-05
unleash    2.6236094869719025e-05
converting    7.4960271056340205e-06
sunlight    7.4960271056340205e-06
liquid    3.74801355281701e-06
prosthetics    3.74801355281701e-06
catch    1.1244040658451023e-05
month    0.00012368444724296127
spacecraft    3.74801355281701e-06
reenergized    3.74801355281701e-06
astronauts    1.1244040658451023e-05
mars    1.1244040658451023e-05
missions    3.373212197535305e-05
scott    1.1244040658451023e-05
kelly    3.74801355281701e-06
year-long    3.74801355281701e-06
luck    2.6236094869719025e-05
captain    1.8740067764085034e-05
instagram    7.4960271056340205e-06
uniqueness    3.74801355281701e-06
scope    7.4960271056340205e-06
method    3.74801355281701e-06
astounding    3.74801355281701e-06
driven    5.247218973943806e-05
atrocities    1.1244040658451023e-05
scapegoating    7.4960271056340205e-06
leads    0.00010119636592605927
hatred    1.1244040658451023e-05
blinds    3.74801355281701e-06
justifications    3.74801355281701e-06
replace    3.373212197535305e-05
cruelty    2.2488081316902046e-05
willingness    3.7480135528170074e-05
neither    5.247218973943806e-05
perpetrators    2.2488081316902046e-05
assigned    1.1244040658451023e-05
bystander    3.74801355281701e-06
believing    1.4992054211268016e-05
powerless    1.4992054211268016e-05
alone    0.00017990465053521642
fiction    1.1244040658451023e-05
descended    7.4960271056340205e-06
nine-rung    3.74801355281701e-06
ladder    1.1244040658451023e-05
lunar    3.74801355281701e-06
module    3.74801355281701e-06
touch    7.4960271056340205e-06
dusty    1.1244040658451023e-05
surface    2.998410842253603e-05
moon    2.2488081316902046e-05
culmination    3.74801355281701e-06
daring    7.4960271056340205e-06
perilous    3.74801355281701e-06
gambit    3.74801355281701e-06
pushed    4.49761626338041e-05
boundaries    7.4960271056340205e-06
technological    2.2488081316902046e-05
prowess    3.74801355281701e-06
wasn    4.872417618662111e-05
achievement    4.49761626338041e-05
achievements    2.998410842253603e-05
admiral    4.49761626338041e-05
miller    1.8740067764085034e-05
clark    3.74801355281701e-06
faculty    1.4992054211268016e-05
moms    1.4992054211268016e-05
dads    2.2488081316902046e-05
sons    4.122814908098711e-05
daughters    8.995232526760821e-05
cared    3.74801355281701e-06
1963    7.4960271056340205e-06
guided    2.998410842253603e-05
midshipmen    1.4992054211268016e-05
patriotism    2.6236094869719025e-05
2013    1.4992054211268016e-05
joins    1.1244040658451023e-05
saluting    3.74801355281701e-06
skeptical    1.8740067764085034e-05
deals    2.6236094869719025e-05
hype    7.4960271056340205e-06
protections    5.6220203292255074e-05
unable    2.2488081316902046e-05
erosion    7.4960271056340205e-06
sows    3.74801355281701e-06
division    7.496027105634015e-05
distrust    3.74801355281701e-06
among    0.00017240862342958246
figuring    3.74801355281701e-06
well-worn    7.4960271056340205e-06
principles    8.995232526760821e-05
tip    1.1244040658451023e-05
dynamic    1.8740067764085034e-05
focused    0.0001161884201373272
body    5.247218973943806e-05
disrupt    3.373212197535305e-05
dismantle    3.373212197535305e-05
killed    0.00010494437947887613
faiths    5.247218973943806e-05
plotted    7.4960271056340205e-06
blow    2.2488081316902046e-05
advance    0.00011244040658451015
enters    3.74801355281701e-06
phase    2.2488081316902046e-05
legitimate    5.6220203292255074e-05
discussion    2.998410842253603e-05
tactic    3.74801355281701e-06
legal    8.620431171479123e-05
wise    1.4992054211268016e-05
moral    8.995232526760821e-05
strike    4.122814908098711e-05
discipline    3.7480135528170074e-05
constrain    7.4960271056340205e-06
abusing    7.4960271056340205e-06
vigorously    1.1244040658451023e-05
governs    3.74801355281701e-06
insisting    1.1244040658451023e-05
guidelines    7.4960271056340205e-06
oversight    6.74642439507061e-05
codified    7.4960271056340205e-06
presidential    3.373212197535305e-05
guidance    2.2488081316902046e-05
yesterday    8.995232526760821e-05
insists    7.4960271056340205e-06
competence    1.1244040658451023e-05
knows    0.00011993643369014415
understands    1.8740067764085034e-05
danger    5.247218973943806e-05
unsecure    3.74801355281701e-06
fishermen    1.4992054211268016e-05
water    8.995232526760821e-05
hurricanes    7.4960271056340205e-06
storms    3.373212197535305e-05
scratch    1.4992054211268016e-05
opted    3.74801355281701e-06
stepped    2.6236094869719025e-05
oath    2.998410842253603e-05
defend    0.00010494437947887613
yourself    7.121225750352317e-05
conviction    2.2488081316902046e-05
towering    3.74801355281701e-06
endured    7.121225750352317e-05
dedicated    4.872417618662111e-05
monument    1.1244040658451023e-05
speakers    1.1244040658451023e-05
cindy    3.74801355281701e-06
embodies    7.4960271056340205e-06
traditions    1.4992054211268016e-05
arrived    4.122814908098711e-05
graduates    5.996821684507207e-05
valedictorian    3.74801355281701e-06
continually    2.6236094869719025e-05
replenishing    3.74801355281701e-06
dynamism    1.1244040658451023e-05
prouder    7.4960271056340205e-06
simon    3.74801355281701e-06
glad    2.6236094869719025e-05
according    1.4992054211268016e-05
till    7.4960271056340205e-06
35.    3.74801355281701e-06
gone    6.371623039788912e-05
remaking    1.1244040658451023e-05
level    7.121225750352317e-05
certainty    2.998410842253603e-05
adjust    3.74801355281701e-06
refuse    4.872417618662111e-05
fossil    2.6236094869719025e-05
addiction    7.4960271056340205e-06
factor    7.4960271056340205e-06
missed    1.4992054211268016e-05
seize    3.7480135528170074e-05
hallmark    7.4960271056340205e-06
arguments    4.872417618662111e-05
debates    6.74642439507061e-05
hesitation    7.4960271056340205e-06
serving    0.00011993643369014415
armed    6.74642439507061e-05
hooah    1.4992054211268016e-05
!    0.00019864471829930127
soon    0.00013492848790141223
sign    7.870828460915717e-05
drop    4.872417618662111e-05
walter    5.247218973943806e-05
cronkite    7.4960271056340205e-06
resisted    1.4992054211268016e-05
temptation    2.2488081316902046e-05
favor    2.6236094869719025e-05
understood    8.995232526760821e-05
kansas    2.998410842253603e-05
manager    1.8740067764085034e-05
urged    7.4960271056340205e-06
reporting    1.4992054211268016e-05
massive    5.996821684507207e-05
blaze    7.4960271056340205e-06
fires    7.4960271056340205e-06
hall    4.49761626338041e-05
telephone    1.1244040658451023e-05
boss    1.4992054211268016e-05
replied    1.1244040658451023e-05
confirm    1.1244040658451023e-05
shouted    7.4960271056340205e-06
watching    5.996821684507207e-05
correa    3.74801355281701e-06
distinguishing    3.74801355281701e-06
mainly    7.4960271056340205e-06
criticizes    3.74801355281701e-06
offer    0.00014617252855986325
opinions    2.998410842253603e-05
express    3.7480135528170074e-05
organize    2.6236094869719025e-05
assemble    2.998410842253603e-05
operating    3.7480135528170074e-05
violently    7.4960271056340205e-06
quick    2.6236094869719025e-05
preview    7.4960271056340205e-06
cornerstone    7.4960271056340205e-06
generates    7.4960271056340205e-06
durable    1.1244040658451023e-05
industries    8.620431171479123e-05
area    5.6220203292255074e-05
built    0.0001649125963239482
prospered    7.4960271056340205e-06
anybody    8.995232526760821e-05
insisted    3.7480135528170074e-05
rightness    3.74801355281701e-06
desegregating    3.74801355281701e-06
suggest    2.998410842253603e-05
signing    3.373212197535305e-05
discrimination    3.373212197535305e-05
dangers    5.6220203292255074e-05
grave    1.8740067764085034e-05
catastrophic    3.74801355281701e-06
scale    2.6236094869719025e-05
risks    8.620431171479123e-05
falling    1.8740067764085034e-05
hands    0.00011993643369014415
held    0.00012368444724296127
hostage    1.4992054211268016e-05
cave-    3.74801355281701e-06
spotted    3.74801355281701e-06
mountains    2.6236094869719025e-05
northwest    7.4960271056340205e-06
centrifuges    1.1244040658451023e-05
spinning    3.74801355281701e-06
beneath    1.8740067764085034e-05
iranian    0.00010869239303169315
oceans    2.6236094869719025e-05
sheer    1.4992054211268016e-05
insult    1.1244040658451023e-05
outside    7.121225750352317e-05
walls    5.247218973943806e-05
worship    4.122814908098711e-05
harmed    7.4960271056340205e-06
offense    7.4960271056340205e-06
video    3.7480135528170074e-05
caribbean    1.1244040658451023e-05
holistic    3.74801355281701e-06
rule    0.00013492848790141223
respects    1.8740067764085034e-05
narco-traffickers    3.74801355281701e-06
devastate    3.74801355281701e-06
shared    0.00017990465053521642
particularly    9.744835237324222e-05
sunnis    3.74801355281701e-06
feel    0.00013867650145422928
investment    0.00012368444724296127
functions    3.74801355281701e-06
barbaric    1.1244040658451023e-05
acts    5.6220203292255074e-05
fully    0.00010119636592605927
fulfilled    1.4992054211268016e-05
greed    1.8740067764085034e-05
irresponsibility    1.8740067764085034e-05
sowed    7.4960271056340205e-06
seeds    1.1244040658451023e-05
demise    3.74801355281701e-06
persistent    7.4960271056340205e-06
troubles    7.4960271056340205e-06
unaddressed    7.4960271056340205e-06
banking    1.4992054211268016e-05
brought    0.0001536685556654973
brink    2.6236094869719025e-05
catastrophe    3.373212197535305e-05
mentioned    6.371623039788912e-05
economists    1.1244040658451023e-05
shores    6.371623039788912e-05
responding    1.8740067764085034e-05
spill    5.247218973943806e-05
coast    4.49761626338041e-05
station    2.998410842253603e-05
pensacola    2.6236094869719025e-05
former    4.49761626338041e-05
commandant    7.4960271056340205e-06
postponed    3.74801355281701e-06
retirement    4.49761626338041e-05
answer    5.6220203292255074e-05
thad    1.8740067764085034e-05
allen    3.373212197535305e-05
please    0.00011993643369014415
weary    1.4992054211268016e-05
travelers    7.4960271056340205e-06
wider    1.1244040658451023e-05
rely    3.373212197535305e-05
czech    7.4960271056340205e-06
stop    0.00019489670474648446
brief    2.6236094869719025e-05
respite    3.74801355281701e-06
stretch    1.4992054211268016e-05
highway    1.8740067764085034e-05
houses    1.4992054211268016e-05
democrats    0.00017615663698239927
principled    1.1244040658451023e-05
rein    1.4992054211268016e-05
tend    1.8740067764085034e-05
impatient    7.4960271056340205e-06
sharing    5.247218973943806e-05
plans    7.121225750352317e-05
traveling    1.1244040658451023e-05
rolling    1.8740067764085034e-05
sneak    3.74801355281701e-06
obtain    1.1244040658451023e-05
final    0.00011244040658451015
absolutely    6.371623039788912e-05
positive    2.2488081316902046e-05
opinion    3.373212197535305e-05
ernie    3.74801355281701e-06
moniz    3.74801355281701e-06
physicist    3.74801355281701e-06
mit    7.4960271056340205e-06
stuff    7.121225750352317e-05
experts    3.373212197535305e-05
examined    3.74801355281701e-06
ruled    1.8740067764085034e-05
longest-serving    7.4960271056340205e-06
dictator    3.373212197535305e-05
bombs    2.2488081316902046e-05
rats    1.1244040658451023e-05
relentless    1.8740067764085034e-05
bravery    7.4960271056340205e-06
responsive    1.1244040658451023e-05
typically    1.1244040658451023e-05
minds    7.870828460915717e-05
petition    7.4960271056340205e-06
accountable    0.00010869239303169315
assured    1.1244040658451023e-05
challenging    2.6236094869719025e-05
benefited    2.2488081316902046e-05
bonds    3.373212197535305e-05
hardship    3.7480135528170074e-05
disappointment    3.74801355281701e-06
refused    2.998410842253603e-05
isness    3.74801355281701e-06
towards    8.620431171479123e-05
oughtness    3.74801355281701e-06
tomorrow    8.620431171479123e-05
discussed    2.6236094869719025e-05
position    3.373212197535305e-05
trans-pacific    1.4992054211268016e-05
opening    4.872417618662111e-05
decades    0.0002023927318521182
fit    1.4992054211268016e-05
stifle    7.4960271056340205e-06
competition    6.371623039788912e-05
deprive    7.4960271056340205e-06
clearly    2.2488081316902046e-05
collapse    2.6236094869719025e-05
entire    0.00023987286738028833
housing    4.49761626338041e-05
bubble    7.4960271056340205e-06
burst    3.74801355281701e-06
prices    6.371623039788912e-05
fell    3.373212197535305e-05
subprime    3.74801355281701e-06
mortgages    1.4992054211268016e-05
value    4.872417618662111e-05
securities    1.1244040658451023e-05
plummeted    3.74801355281701e-06
pulled    1.8740067764085034e-05
institutions    0.00011993643369014415
collapsed    1.8740067764085034e-05
tight    1.4992054211268016e-05
stopped    3.373212197535305e-05
lending    5.247218973943806e-05
reject    7.496027105634015e-05
reserved    7.4960271056340205e-06
forever    5.6220203292255074e-05
beholden    3.74801355281701e-06
bidder    3.74801355281701e-06
joint    2.998410842253603e-05
chiefs    1.4992054211268016e-05
lessons    5.996821684507207e-05
engrained    3.74801355281701e-06
hotline    3.74801355281701e-06
application    7.4960271056340205e-06
answered    1.8740067764085034e-05
1-800-318-2596    3.74801355281701e-06
1-800-318-2596.    3.74801355281701e-06
check    5.996821684507207e-05
healthcare.gov    1.1244040658451023e-05
covered    2.2488081316902046e-05
broke    5.247218973943806e-05
testing    1.4992054211268016e-05
range    5.247218973943806e-05
missiles    1.4992054211268016e-05
provocation    7.4960271056340205e-06
underscores    1.1244040658451023e-05
u.n.    5.247218973943806e-05
six    0.00012368444724296127
frontiers    1.8740067764085034e-05
congressional    8.995232526760821e-05
marketplaces    2.2488081316902046e-05
commander-in-chief    6.74642439507061e-05
decision    0.00011993643369014415
although    5.247218973943806e-05
reminding    7.4960271056340205e-06
enjoy    4.122814908098711e-05
appliance    3.74801355281701e-06
well-positioned    3.74801355281701e-06
irene    3.74801355281701e-06
ken    1.8740067764085034e-05
jennifer    3.74801355281701e-06
danny    1.4992054211268016e-05
colleagues    2.2488081316902046e-05
magnificent    1.1244040658451023e-05
wondering    2.998410842253603e-05
fuss    3.74801355281701e-06
franklin    1.4992054211268016e-05
borne    3.373212197535305e-05
affairs    4.49761626338041e-05
spilled    3.74801355281701e-06
continents    7.4960271056340205e-06
revenue    4.122814908098711e-05
rubble    1.1244040658451023e-05
architecture    1.4992054211268016e-05
front    5.247218973943806e-05
unlike    2.2488081316902046e-05
whose    0.00013867650145422928
renewal    1.4992054211268016e-05
influence    5.247218973943806e-05
prosperous    4.872417618662111e-05
finish    4.49761626338041e-05
schedule    2.6236094869719025e-05
case    5.996821684507207e-05
wants    9.744835237324222e-05
nurse    2.6236094869719025e-05
physician    7.4960271056340205e-06
assistant    7.4960271056340205e-06
unite    7.4960271056340205e-06
faith-based    7.4960271056340205e-06
neighborhood    2.2488081316902046e-05
announced    7.121225750352317e-05
slashed    7.4960271056340205e-06
red    7.496027105634015e-05
tape    4.122814908098711e-05
uses    1.1244040658451023e-05
spearheading    3.74801355281701e-06
interfaith    1.1244040658451023e-05
abroad    0.00010119636592605927
beliefs    3.373212197535305e-05
allowing    2.998410842253603e-05
impact    8.995232526760821e-05
respectful    7.4960271056340205e-06
matters    4.49761626338041e-05
thread    1.1244040658451023e-05
pacify    3.74801355281701e-06
soothing    3.74801355281701e-06
sit    6.74642439507061e-05
restless    3.74801355281701e-06
dark    1.4992054211268016e-05
night    9.744835237324222e-05
suffer    1.1244040658451023e-05
rescue    2.6236094869719025e-05
losses    1.4992054211268016e-05
slowed    3.74801355281701e-06
signs    2.998410842253603e-05
rebound    3.74801355281701e-06
passion    2.6236094869719025e-05
persistence    2.2488081316902046e-05
architects    3.74801355281701e-06
kindly    1.1244040658451023e-05
books    2.6236094869719025e-05
wrongs    7.4960271056340205e-06
desert    1.8740067764085034e-05
heart    0.00011244040658451015
recall    4.49761626338041e-05
advice    4.49761626338041e-05
warnings    1.1244040658451023e-05
guide    2.6236094869719025e-05
loom    3.74801355281701e-06
thrive    3.7480135528170074e-05
servicemen    7.4960271056340205e-06
renew    2.2488081316902046e-05
courageous    4.49761626338041e-05
hear    0.00011244040658451015
argument    5.996821684507207e-05
fewer    6.371623039788912e-05
extend    6.371623039788912e-05
wealthier    7.4960271056340205e-06
regulations    5.247218973943806e-05
maintain    7.121225750352317e-05
slippery    3.74801355281701e-06
recovering    2.998410842253603e-05
involvement    3.74801355281701e-06
iraq.    3.74801355281701e-06
bluntly    3.74801355281701e-06
tired    3.373212197535305e-05
straight    4.122814908098711e-05
accompanies    3.74801355281701e-06
season    3.373212197535305e-05
founded    5.247218973943806e-05
govern    2.6236094869719025e-05
hesitate    1.1244040658451023e-05
squarely    1.8740067764085034e-05
reaching    5.6220203292255074e-05
stable    2.998410842253603e-05
jai    7.4960271056340205e-06
hind    7.4960271056340205e-06
giving    0.00011993643369014415
praise    1.1244040658451023e-05
co-chairs    3.74801355281701e-06
bob    7.4960271056340205e-06
roger    7.4960271056340205e-06
uniting    3.74801355281701e-06
prayer    4.872417618662111e-05
embody    1.4992054211268016e-05
gathering    2.2488081316902046e-05
nice-to-have    3.74801355281701e-06
must-have    3.74801355281701e-06
treating    2.6236094869719025e-05
childcare    1.4992054211268016e-05
treat    6.371623039788912e-05
available    4.49761626338041e-05
low-income    1.4992054211268016e-05
slots    3.74801355281701e-06
3,000    2.2488081316902046e-05
scared    1.1244040658451023e-05
fault    2.6236094869719025e-05
played    1.8740067764085034e-05
suddenly    3.7480135528170074e-05
accident    1.8740067764085034e-05
ailment    3.74801355281701e-06
pride    2.6236094869719025e-05
turns    2.998410842253603e-05
gobbled    3.74801355281701e-06
perils    1.4992054211268016e-05
matched    1.1244040658451023e-05
paul    1.4992054211268016e-05
volcker    3.74801355281701e-06
marketplace    4.49761626338041e-05
possibly    1.1244040658451023e-05
websites    1.4992054211268016e-05
faster    6.371623039788912e-05
sooner    7.4960271056340205e-06
overtime    7.4960271056340205e-06
24/7    7.4960271056340205e-06
boost    2.998410842253603e-05
private-sector    3.74801355281701e-06
surge    7.4960271056340205e-06
confident    8.245629816197409e-05
fixed    1.8740067764085034e-05
enrollment    3.74801355281701e-06
insurers    1.1244040658451023e-05
medicaid    7.870828460915717e-05
employer-based    3.74801355281701e-06
fray    7.4960271056340205e-06
edges    3.74801355281701e-06
situations    1.1244040658451023e-05
digging    3.74801355281701e-06
2007    7.4960271056340205e-06
2008    1.1244040658451023e-05
conducting    1.8740067764085034e-05
drifting    3.74801355281701e-06
trip    3.7480135528170074e-05
renewing    1.1244040658451023e-05
asia    0.00010869239303169315
pacific    5.996821684507207e-05
vibrant    4.872417618662111e-05
fastest-growing    7.4960271056340205e-06
represents    3.7480135528170074e-05
creates    4.872417618662111e-05
solutions    3.7480135528170074e-05
short    8.245629816197409e-05
policeman    3.74801355281701e-06
worried    6.371623039788912e-05
word    2.998410842253603e-05
deed    7.4960271056340205e-06
unwavering    7.4960271056340205e-06
precisely    5.247218973943806e-05
crossroads    1.1244040658451023e-05
tempting    2.6236094869719025e-05
aside    5.6220203292255074e-05
frustrations    1.1244040658451023e-05
repels    3.74801355281701e-06
rockets    3.373212197535305e-05
barriers    3.373212197535305e-05
suicide    1.4992054211268016e-05
bombers    1.1244040658451023e-05
pressing    2.2488081316902046e-05
credible    2.998410842253603e-05
turnout    3.74801355281701e-06
caretaker    3.74801355281701e-06
iraqis    6.371623039788912e-05
representative    2.2488081316902046e-05
selling    3.373212197535305e-05
worldwide    1.1244040658451023e-05
exceedingly    3.74801355281701e-06
rally    1.8740067764085034e-05
tests    2.998410842253603e-05
approaching    1.1244040658451023e-05
settlement    2.2488081316902046e-05
moratorium    7.4960271056340205e-06
improved    2.998410842253603e-05
talks    3.7480135528170074e-05
signposts    3.74801355281701e-06
shadow    2.2488081316902046e-05
existed    3.74801355281701e-06
prospect    2.2488081316902046e-05
major    0.0001161884201373272
reduced    1.4992054211268016e-05
member    0.00013867650145422928
tripled    3.74801355281701e-06
freed    7.4960271056340205e-06
prison    3.373212197535305e-05
proportion    1.4992054211268016e-05
continues    8.620431171479123e-05
respond    8.245629816197409e-05
manmade    3.74801355281701e-06
janet    1.1244040658451023e-05
assumes    3.74801355281701e-06
painful    2.998410842253603e-05
completes    3.74801355281701e-06
cities    9.37003388204251e-05
considerable    7.4960271056340205e-06
