Bigram    Probability
the yard    9.969095803010664e-05
the joy    0.0001993819160602133
the corner    9.969095803010664e-05
the usa    0.0001993819160602133
the whims    0.00029907287409032025
the stock    0.0001993819160602133
the constitutional    9.969095803010664e-05
the g7    9.969095803010664e-05
the minute    9.969095803010664e-05
the emerging    9.969095803010664e-05
the protocols    9.969095803010664e-05
the majority    0.0004984547901505333
the weight    9.969095803010664e-05
the search    9.969095803010664e-05
the gift    9.969095803010664e-05
the biases    9.969095803010664e-05
the deep-seeded    9.969095803010664e-05
the subjugation    9.969095803010664e-05
the kapaun    9.969095803010664e-05
the repressive    9.969095803010664e-05
the moderate    9.969095803010664e-05
the foreign    0.00029907287409032025
the determination    0.00029907287409032025
the generosity    9.969095803010664e-05
the marshall    9.969095803010664e-05
the professionalism    9.969095803010664e-05
the heaviest    9.969095803010664e-05
the profitable    9.969095803010664e-05
the abstract    9.969095803010664e-05
the stuff    0.00029907287409032025
the protester    9.969095803010664e-05
the unsung    9.969095803010664e-05
the humanity    9.969095803010664e-05
the monitor    9.969095803010664e-05
the alternatives    9.969095803010664e-05
the reminder    9.969095803010664e-05
the trivial    9.969095803010664e-05
the medium    9.969095803010664e-05
the grinding    9.969095803010664e-05
the carbon    9.969095803010664e-05
the prestige    9.969095803010664e-05
the candidate    9.969095803010664e-05
the longer    0.00029907287409032025
the lobbying    9.969095803010664e-05
the decline    9.969095803010664e-05
the nationwide    9.969095803010664e-05
the prisoner    0.0001993819160602133
the jailer    9.969095803010664e-05
the aim    9.969095803010664e-05
the highways    9.969095803010664e-05
the faith    0.0001993819160602133
the firms    9.969095803010664e-05
the steel    0.0001993819160602133
the emails    9.969095803010664e-05
the speaking    9.969095803010664e-05
the creative    9.969095803010664e-05
the hospitality    9.969095803010664e-05
the relief    0.0001993819160602133
the ladder    9.969095803010664e-05
the temptations    9.969095803010664e-05
the historic    0.0003987638321204266
the proposals    9.969095803010664e-05
the washington    9.969095803010664e-05
the nonpartisan    9.969095803010664e-05
the insurer    0.0001993819160602133
the audience    0.0001993819160602133
the block    9.969095803010664e-05
the fallen    9.969095803010664e-05
the guardians    9.969095803010664e-05
the ticket    9.969095803010664e-05
the minutemen    9.969095803010664e-05
the frost    9.969095803010664e-05
the entrepreneurs    9.969095803010664e-05
the sidelines    0.0001993819160602133
the harvard    9.969095803010664e-05
the teaching    9.969095803010664e-05
the crow    9.969095803010664e-05
the turning    9.969095803010664e-05
the overheated    9.969095803010664e-05
the classified    9.969095803010664e-05
the demographic    9.969095803010664e-05
the immediate    0.0001993819160602133
the content    0.00029907287409032025
the fisa    9.969095803010664e-05
the apache    9.969095803010664e-05
the dual    9.969095803010664e-05
the groundwork    9.969095803010664e-05
the speaker    0.0001993819160602133
the bleachers    9.969095803010664e-05
the devastation    9.969095803010664e-05
the areas    9.969095803010664e-05
the certainty    9.969095803010664e-05
the halls    0.0003987638321204266
the jonas    9.969095803010664e-05
the commencement    0.0001993819160602133
the speech    0.00029907287409032025
the printer    9.969095803010664e-05
the consensus    9.969095803010664e-05
the schoolchildren    9.969095803010664e-05
the stimulus    9.969095803010664e-05
the ana    9.969095803010664e-05
the twisted    9.969095803010664e-05
the adoption    0.0001993819160602133
the negotiating    9.969095803010664e-05
the foes    9.969095803010664e-05
the evening    9.969095803010664e-05
the deployment    9.969095803010664e-05
the congregation    9.969095803010664e-05
the proceedings    9.969095803010664e-05
the v-22    9.969095803010664e-05
the office    9.969095803010664e-05
the scale    9.969095803010664e-05
the corporate    0.0001993819160602133
the agenda    0.0001993819160602133
the goals    0.0001993819160602133
the safeguards    0.0001993819160602133
the framers    9.969095803010664e-05
the twin    9.969095803010664e-05
the bargaining    9.969095803010664e-05
the heir    9.969095803010664e-05
the lion    9.969095803010664e-05
the territorial    0.0001993819160602133
the fbi    0.0004984547901505333
the necessary    9.969095803010664e-05
the investigation    0.00029907287409032025
the strain    9.969095803010664e-05
the expanded    9.969095803010664e-05
the narcissism    9.969095803010664e-05
the farthest    9.969095803010664e-05
the balance    9.969095803010664e-05
the enduring    0.0001993819160602133
the colors    9.969095803010664e-05
the tenets    9.969095803010664e-05
the origins    9.969095803010664e-05
the staging    9.969095803010664e-05
the epicenter    9.969095803010664e-05
the d.c.    9.969095803010664e-05
the excitement    9.969095803010664e-05
the bridge    9.969095803010664e-05
the voting    0.0003987638321204266
the atrocities    9.969095803010664e-05
the collective    9.969095803010664e-05
the making    9.969095803010664e-05
the lending    9.969095803010664e-05
the stalemate    9.969095803010664e-05
the success    0.0004984547901505333
the flooding    9.969095803010664e-05
the departments    9.969095803010664e-05
the gratitude    9.969095803010664e-05
the cycle    9.969095803010664e-05
the correspondents    9.969095803010664e-05
the reporters    9.969095803010664e-05
the tiny    9.969095803010664e-05
the janitor    9.969095803010664e-05
the dirksen    9.969095803010664e-05
the concerns    0.0001993819160602133
the evil    0.0001993819160602133
the native    9.969095803010664e-05
the warmth    9.969095803010664e-05
the memories    0.0001993819160602133
the wonder    9.969095803010664e-05
the 70th    9.969095803010664e-05
the buses    9.969095803010664e-05
the workplace    9.969095803010664e-05
the rush    9.969095803010664e-05
the staff    9.969095803010664e-05
the pack    9.969095803010664e-05
the sanctions    9.969095803010664e-05
the movements    9.969095803010664e-05
the crackdown    9.969095803010664e-05
the technologies    9.969095803010664e-05
the rapid    9.969095803010664e-05
the vote    0.00029907287409032025
the phoenix    9.969095803010664e-05
the cartels    9.969095803010664e-05
the gangs    9.969095803010664e-05
the partnerships    9.969095803010664e-05
the qur    9.969095803010664e-05
the holy    0.00029907287409032025
the latter    9.969095803010664e-05
the goods    0.0001993819160602133
the ultra-rich    9.969095803010664e-05
the recognition    9.969095803010664e-05
the gridlock    9.969095803010664e-05
the difficult    9.969095803010664e-05
the friend    9.969095803010664e-05
the boss    9.969095803010664e-05
the protests    9.969095803010664e-05
the lights    9.969095803010664e-05
the railway    9.969095803010664e-05
the warm    9.969095803010664e-05
the trustees    9.969095803010664e-05
the alumni    9.969095803010664e-05
the emotions    0.0001993819160602133
the blocks    9.969095803010664e-05
the bruins    9.969095803010664e-05
the celtics    9.969095803010664e-05
the pats    9.969095803010664e-05
the son    9.969095803010664e-05
the polling    9.969095803010664e-05
the torch    9.969095803010664e-05
the prophet    0.0001993819160602133
the silencing    9.969095803010664e-05
the impulse    0.0001993819160602133
the grim    9.969095803010664e-05
the pale    9.969095803010664e-05
the medical    9.969095803010664e-05
the slowest    9.969095803010664e-05
the three    0.0001993819160602133
the green    0.0001993819160602133
the legendary    9.969095803010664e-05
the 160th    9.969095803010664e-05
the evolution    9.969095803010664e-05
the staying    9.969095803010664e-05
the thing    0.0004984547901505333
the europeans    9.969095803010664e-05
the winners    9.969095803010664e-05
the coal    0.0001993819160602133
the fruits    0.0001993819160602133
the electricity    9.969095803010664e-05
the diplomatic    9.969095803010664e-05
the no    9.969095803010664e-05
the nearly    9.969095803010664e-05
the sort    9.969095803010664e-05
the damn    9.969095803010664e-05
the crown    9.969095803010664e-05
the enlightenment    9.969095803010664e-05
the mission    0.00029907287409032025
the 1890s    9.969095803010664e-05
the prairie    9.969095803010664e-05
the marginalized    9.969095803010664e-05
the school    9.969095803010664e-05
the passengers    9.969095803010664e-05
the hell    0.0001993819160602133
the perpetrators    0.0003987638321204266
the german    9.969095803010664e-05
the 65th    9.969095803010664e-05
the nsa    0.0001993819160602133
the media    0.0001993819160602133
the dots    9.969095803010664e-05
the scene    0.0001993819160602133
the korean    0.0001993819160602133
the chinese    9.969095803010664e-05
the glaring    9.969095803010664e-05
the original    9.969095803010664e-05
the simplest    9.969095803010664e-05
the nurses    9.969095803010664e-05
the nurse    9.969095803010664e-05
the outrage    9.969095803010664e-05
the miners    9.969095803010664e-05
the homes    9.969095803010664e-05
the rescue    9.969095803010664e-05
the gaelic    9.969095803010664e-05
the invasion    9.969095803010664e-05
the landing    9.969095803010664e-05
the highway    9.969095803010664e-05
the dispatcher    9.969095803010664e-05
the tribes    9.969095803010664e-05
the bailout    9.969095803010664e-05
the cathedral    9.969095803010664e-05
the sons    9.969095803010664e-05
the channel    9.969095803010664e-05
the amazon    9.969095803010664e-05
the arctic    9.969095803010664e-05
the sea    9.969095803010664e-05
the himalayas    9.969095803010664e-05
the upper    9.969095803010664e-05
the striving    9.969095803010664e-05
the record-breaking    9.969095803010664e-05
the tests    9.969095803010664e-05
the 44th    9.969095803010664e-05
the outlines    9.969095803010664e-05
the p5+1    9.969095803010664e-05
the reductions    9.969095803010664e-05
the conversion    9.969095803010664e-05
the immeasurable    9.969095803010664e-05
the sounds    9.969095803010664e-05
the journey    9.969095803010664e-05
the earlier    9.969095803010664e-05
the g-8    9.969095803010664e-05
the stockpiles    9.969095803010664e-05
the u.s.-russian    9.969095803010664e-05
the deepest    9.969095803010664e-05
the tragic    0.0001993819160602133
the complaints    9.969095803010664e-05
the lifeblood    9.969095803010664e-05
the purchase    9.969095803010664e-05
the chastening    9.969095803010664e-05
the trampling    9.969095803010664e-05
the gush    9.969095803010664e-05
the plans    9.969095803010664e-05
the reading    9.969095803010664e-05
the citation    9.969095803010664e-05
the all    9.969095803010664e-05
the backyards    9.969095803010664e-05
the living    9.969095803010664e-05
the flawed    9.969095803010664e-05
the globalization    9.969095803010664e-05
the indignities    9.969095803010664e-05
the band    9.969095803010664e-05
the bay    0.0001993819160602133
the journeys    9.969095803010664e-05
the stain    9.969095803010664e-05
the fastest    0.00029907287409032025
the sequester    0.0001993819160602133
the ceo    9.969095803010664e-05
the deck    9.969095803010664e-05
the business    0.0003987638321204266
the oath    9.969095803010664e-05
the posturing    9.969095803010664e-05
the lens    9.969095803010664e-05
the port    9.969095803010664e-05
the don    9.969095803010664e-05
the sacrifice    9.969095803010664e-05
the treaty    0.0001993819160602133
the bachelor    0.0001993819160602133
the candidates    9.969095803010664e-05
the koch    9.969095803010664e-05
the worn-out    9.969095803010664e-05
the epidemic    9.969095803010664e-05
the watch-listing    9.969095803010664e-05
the gunman    9.969095803010664e-05
the killer    9.969095803010664e-05
the exclusion    9.969095803010664e-05
the sin    9.969095803010664e-05
the components    9.969095803010664e-05
the sixth    9.969095803010664e-05
the park    9.969095803010664e-05
the ache    9.969095803010664e-05
the empty    9.969095803010664e-05
the unending    9.969095803010664e-05
the theory    9.969095803010664e-05
the reports    9.969095803010664e-05
the compound    9.969095803010664e-05
the excellent    9.969095803010664e-05
the participation    9.969095803010664e-05
the outside    9.969095803010664e-05
the murals    9.969095803010664e-05
the paintings    9.969095803010664e-05
the poetry    9.969095803010664e-05
the essays    9.969095803010664e-05
the recipients    9.969095803010664e-05
the brief    9.969095803010664e-05
the soviets    0.0001993819160602133
the troubled    9.969095803010664e-05
the shortest    9.969095803010664e-05
the resurgence    9.969095803010664e-05
the eastern    9.969095803010664e-05
the courageous    0.00029907287409032025
the steely    9.969095803010664e-05
the greater    9.969095803010664e-05
the storms    9.969095803010664e-05
the midwest    9.969095803010664e-05
the congo    9.969095803010664e-05
the smack    9.969095803010664e-05
the clothes    9.969095803010664e-05
the products    9.969095803010664e-05
the degradation    9.969095803010664e-05
the hill    0.0001993819160602133
the granddaughter    9.969095803010664e-05
the velvet    9.969095803010664e-05
the foundations    9.969095803010664e-05
the emptiness    9.969095803010664e-05
the graduates    0.0001993819160602133
the points    9.969095803010664e-05
the catalyst    9.969095803010664e-05
the atlantic    0.0001993819160602133
the gestures    9.969095803010664e-05
the divide    9.969095803010664e-05
the patriot    9.969095803010664e-05
the fulfillment    9.969095803010664e-05
the insult    9.969095803010664e-05
the greeting    9.969095803010664e-05
the introduction    0.0001993819160602133
the t-shirts    9.969095803010664e-05
the ninth    9.969095803010664e-05
the hudson    9.969095803010664e-05
the six    9.969095803010664e-05
the multiple    9.969095803010664e-05
the americai    9.969095803010664e-05
the automatic    9.969095803010664e-05
the brilliant    9.969095803010664e-05
the chances    9.969095803010664e-05
the daunting    9.969095803010664e-05
the letters    9.969095803010664e-05
the flag-draped    9.969095803010664e-05
the terrible    9.969095803010664e-05
the killers    9.969095803010664e-05
the libyans    9.969095803010664e-05
the imperatives    9.969095803010664e-05
the mind    9.969095803010664e-05
the pragmatism    9.969095803010664e-05
the plane    0.00029907287409032025
the quick    9.969095803010664e-05
the hardware    9.969095803010664e-05
the dinner    9.969095803010664e-05
the relationship    0.0003987638321204266
the symbol    9.969095803010664e-05
the opposing    9.969095803010664e-05
the orders    9.969095803010664e-05
the expansion    9.969095803010664e-05
the enforcement    9.969095803010664e-05
the southbound    9.969095803010664e-05
the bureau    9.969095803010664e-05
the topics    9.969095803010664e-05
the golden    9.969095803010664e-05
the talmud    0.0001993819160602133
the peacemakers    9.969095803010664e-05
the deluge    9.969095803010664e-05
the flood    9.969095803010664e-05
the complications    9.969095803010664e-05
the sophistication    9.969095803010664e-05
the bargain    9.969095803010664e-05
the closest    9.969095803010664e-05
the hardships    0.0001993819160602133
the treatment    0.0001993819160602133
the tension    9.969095803010664e-05
the assistance    9.969095803010664e-05
the screening    9.969095803010664e-05
the amsterdam    9.969095803010664e-05
the specific    9.969095803010664e-05
the testing    9.969095803010664e-05
the gun    9.969095803010664e-05
the virginia    9.969095803010664e-05
the perfect    9.969095803010664e-05
the sword    9.969095803010664e-05
the clash    9.969095803010664e-05
the materials    9.969095803010664e-05
the invention    9.969095803010664e-05
the drawing    9.969095803010664e-05
the relative    9.969095803010664e-05
the harder    9.969095803010664e-05
the texas    9.969095803010664e-05
the ensuing    9.969095803010664e-05
the season    9.969095803010664e-05
the deep    9.969095803010664e-05
the florida    9.969095803010664e-05
the beatings    9.969095803010664e-05
the borders    9.969095803010664e-05
the dispute    9.969095803010664e-05
the genius    9.969095803010664e-05
the voice    9.969095803010664e-05
the sash    9.969095803010664e-05
the rains    9.969095803010664e-05
the floodwaters    9.969095803010664e-05
the dollar    9.969095803010664e-05
the advent    9.969095803010664e-05
the league    9.969095803010664e-05
the waging    9.969095803010664e-05
the distinction    9.969095803010664e-05
the frilly    9.969095803010664e-05
the brokenhearted    9.969095803010664e-05
the worse    9.969095803010664e-05
the deplorable    9.969095803010664e-05
the persecution    9.969095803010664e-05
the main    0.0001993819160602133
the important    9.969095803010664e-05
the kennedy    0.00029907287409032025
the astronauts    9.969095803010664e-05
the horrors    0.0001993819160602133
the immigrants    9.969095803010664e-05
the huddled    9.969095803010664e-05
the lost    9.969095803010664e-05
the hopeful    9.969095803010664e-05
the rio    9.969095803010664e-05
the costliest    9.969095803010664e-05
the accused    9.969095803010664e-05
the high-wage    9.969095803010664e-05
the leads    9.969095803010664e-05
the fellow    9.969095803010664e-05
the presidents    9.969095803010664e-05
the walls    9.969095803010664e-05
the drawdown    9.969095803010664e-05
the sound    9.969095803010664e-05
the hollow    9.969095803010664e-05
the framework    0.0001993819160602133
the while    9.969095803010664e-05
the high    9.969095803010664e-05
the special    9.969095803010664e-05
the demands    0.0001993819160602133
the campbell    9.969095803010664e-05
the complexity    9.969095803010664e-05
the island    9.969095803010664e-05
the jim    9.969095803010664e-05
the push    9.969095803010664e-05
the forts    9.969095803010664e-05
the construction    9.969095803010664e-05
the pay-as-you-go    9.969095803010664e-05
the proliferation    9.969095803010664e-05
the indonesians    9.969095803010664e-05
the corruption    9.969095803010664e-05
the liberation    9.969095803010664e-05
the tanks    9.969095803010664e-05
the snipers    9.969095803010664e-05
the underground    9.969095803010664e-05
the disgruntled    9.969095803010664e-05
the inside    9.969095803010664e-05
the lone    9.969095803010664e-05
the battery    9.969095803010664e-05
the easier    9.969095803010664e-05
the rosa    9.969095803010664e-05
the minds    9.969095803010664e-05
the wound    9.969095803010664e-05
the eighth    9.969095803010664e-05
the names    9.969095803010664e-05
the incentive    9.969095803010664e-05
the intermountain    9.969095803010664e-05
the geisinger    9.969095803010664e-05
the indicators    9.969095803010664e-05
the official    9.969095803010664e-05
the blackest    9.969095803010664e-05
the sunny    9.969095803010664e-05
the gorge    9.969095803010664e-05
the navajo    9.969095803010664e-05
the bonus    9.969095803010664e-05
the direct    9.969095803010664e-05
the decency    9.969095803010664e-05
the challenging    9.969095803010664e-05
the review    9.969095803010664e-05
the palace    9.969095803010664e-05
the schoolyard    9.969095803010664e-05
the faithful    9.969095803010664e-05
the sympathy    9.969095803010664e-05
the breakdown    9.969095803010664e-05
the timeless    9.969095803010664e-05
the allied    9.969095803010664e-05
the pusan    9.969095803010664e-05
the 60th    9.969095803010664e-05
the instruments    9.969095803010664e-05
the haganah    9.969095803010664e-05
the knesset    9.969095803010664e-05
the businesses    9.969095803010664e-05
the ocean    0.0001993819160602133
the ice    9.969095803010664e-05
the vending    9.969095803010664e-05
the desires    9.969095803010664e-05
the revolution    9.969095803010664e-05
the rollout    0.0001993819160602133
the oceans    9.969095803010664e-05
the persian    9.969095803010664e-05
the expiring    9.969095803010664e-05
the extremists    0.0001993819160602133
the exploitation    9.969095803010664e-05
the throne    9.969095803010664e-05
the whispered    9.969095803010664e-05
the extremist    9.969095803010664e-05
the hate    0.0001993819160602133
the exploits    9.969095803010664e-05
the powerful    9.969095803010664e-05
the unfolding    9.969095803010664e-05
the bend    9.969095803010664e-05
the satisfaction    9.969095803010664e-05
the secret    9.969095803010664e-05
the inability    9.969095803010664e-05
the forgotten    9.969095803010664e-05
the nursing    9.969095803010664e-05
the factory    9.969095803010664e-05
the puzzle    9.969095803010664e-05
the tip    9.969095803010664e-05
the cop    9.969095803010664e-05
the confines    9.969095803010664e-05
the categories    9.969095803010664e-05
the bahraini    9.969095803010664e-05
the platform    9.969095803010664e-05
the triumph    9.969095803010664e-05
the mountaintop    9.969095803010664e-05
the lincoln    9.969095803010664e-05
the 381-day    9.969095803010664e-05
the chaos    9.969095803010664e-05
the merits    9.969095803010664e-05
the adequacy    9.969095803010664e-05
the rock    9.969095803010664e-05
the closer    9.969095803010664e-05
the mandela    9.969095803010664e-05
the 1930s    9.969095803010664e-05
the looming    9.969095803010664e-05
the despair    9.969095803010664e-05
the thirst    9.969095803010664e-05
the disabilities    9.969095803010664e-05
the first.    9.969095803010664e-05
the tab    9.969095803010664e-05
the mindless    9.969095803010664e-05
the manpower    9.969095803010664e-05
the shore    9.969095803010664e-05
the smallness    9.969095803010664e-05
the distance    9.969095803010664e-05
the dangerous    9.969095803010664e-05
the aircraft    9.969095803010664e-05
the ballot    0.0001993819160602133
the era    9.969095803010664e-05
the boot    9.969095803010664e-05
the bank    9.969095803010664e-05
the atm    9.969095803010664e-05
the ongoing    9.969095803010664e-05
the unraveling    9.969095803010664e-05
the assembly    9.969095803010664e-05
the primary    9.969095803010664e-05
the earthly    9.969095803010664e-05
the scope    9.969095803010664e-05
the lookout    9.969095803010664e-05
the birth    9.969095803010664e-05
the trillion    9.969095803010664e-05
the tomb    9.969095803010664e-05
the explosion    9.969095803010664e-05
the commitments    9.969095803010664e-05
the conflict.    9.969095803010664e-05
the receiving    9.969095803010664e-05
the insidious    9.969095803010664e-05
the flaws    9.969095803010664e-05
the questions    9.969095803010664e-05
the jefferson    9.969095803010664e-05
the barrancas    9.969095803010664e-05
the crews    9.969095803010664e-05
the castros    9.969095803010664e-05
the changed    9.969095803010664e-05
the bombing    9.969095803010664e-05
the boston    9.969095803010664e-05
the toast    9.969095803010664e-05
the connecticut    9.969095803010664e-05
the legislators    9.969095803010664e-05
the sanctity    9.969095803010664e-05
the bad    9.969095803010664e-05
the sunshine    9.969095803010664e-05
the action    9.969095803010664e-05
of peace    0.0035063113604488078
of america    0.019109396914446002
of the    0.1614656381486676
of things    0.0008765778401122018
of law    0.004558204768583452
of war    0.007713884992987377
of a    0.02787517531556803
of political    0.0008765778401122018
of thousands    0.004032258064516128
of polling    0.0001753155680224405
of candidates    0.0005259467040673212
of rounds    0.0001753155680224405
of transformation    0.0001753155680224405
of egypt    0.0003506311360448807
of life    0.0026297335203366063
of religion    0.0012272089761570825
of conscience    0.0003506311360448807
of government    0.0031556802244039257
of every    0.0035063113604488078
of that    0.008941093969144462
of having    0.0008765778401122018
of some    0.0022791023842917255
of its    0.005434782608695651
of iran    0.0015778401122019641
of immigration    0.0003506311360448807
of fresh    0.0001753155680224405
of gun    0.001928471248246844
of all    0.01735624123422159
of people    0.006486676016830295
of ideas    0.0008765778401122018
of our    0.06504207573632538
of their    0.01174614305750351
of heads    0.0001753155680224405
of state    0.001928471248246844
of these    0.012622720897615704
of strong    0.0007012622720897616
of both    0.0026297335203366063
of projects    0.0001753155680224405
of turkey    0.0001753155680224405
of tuition    0.0007012622720897616
of veterans    0.0012272089761570825
of alternative    0.0005259467040673212
of your    0.007713884992987377
of adults    0.0001753155680224405
of north    0.0003506311360448807
of nations    0.001928471248246844
of grief    0.0003506311360448807
of community    0.0001753155680224405
of man    0.0008765778401122018
of mutuality    0.0001753155680224405
of destiny.    0.0003506311360448807
of angry    0.0001753155680224405
of national    0.0008765778401122018
of you    0.022089761570827492
of fear    0.0015778401122019641
of lifting    0.0003506311360448807
of living    0.0007012622720897616
of islands    0.0001753155680224405
of languages    0.0001753155680224405
of regions    0.0001753155680224405
of respect    0.0003506311360448807
of religious    0.0003506311360448807
of this    0.026122019635343614
of four    0.0003506311360448807
of treasury    0.0001753155680224405
of economic    0.0015778401122019641
of domestic    0.0003506311360448807
of loyalty    0.0001753155680224405
of church    0.0001753155680224405
of my    0.008590462833099579
of tahrir    0.0001753155680224405
of individual    0.0005259467040673212
of growth    0.0003506311360448807
of wall    0.0001753155680224405
of health    0.004558204768583452
of fairness    0.0001753155680224405
of god    0.0026297335203366063
of history    0.0035063113604488078
of course    0.008064516129032256
of muslims    0.001402524544179523
of terrorist    0.0007012622720897616
of trouble    0.0003506311360448807
of opportunity    0.0026297335203366063
of recession    0.0001753155680224405
of trust    0.0007012622720897616
of honesty    0.0003506311360448807
of fighting    0.0003506311360448807
of gospel    0.0001753155680224405
of freedom    0.0015778401122019641
of rules    0.0010518934081346425
of navigation    0.0005259467040673212
of --    0.0010518934081346425
of knowing    0.0005259467040673212
of photographs    0.0001753155680224405
of her    0.001402524544179523
of his    0.006661991584852732
of ambition    0.0003506311360448807
of american    0.00438288920056101
of so    0.0015778401122019641
of them    0.008064516129032256
of renewable    0.0008765778401122018
of duty    0.0012272089761570825
of over    0.0005259467040673212
of private    0.0008765778401122018
of time    0.0017531556802244039
of washington    0.0012272089761570825
of regulation    0.0003506311360448807
of mexican    0.0003506311360448807
of 43    0.0001753155680224405
of 49    0.0001753155680224405
of being    0.0010518934081346425
of walking    0.0001753155680224405
of cars    0.0008765778401122018
of getting    0.0008765778401122018
of others    0.0012272089761570825
of what    0.010168302945301546
of devotion    0.0007012622720897616
of clean    0.0001753155680224405
of hybrid    0.0001753155680224405
of making    0.0005259467040673212
of partnership    0.0003506311360448807
of rights    0.0015778401122019641
of each    0.0007012622720897616
of hector    0.0001753155680224405
of charge    0.0001753155680224405
of al    0.0012272089761570825
of .    0.0007012622720897616
of work    0.001928471248246844
of commerce    0.0007012622720897616
of other    0.0008765778401122018
of headlines    0.0001753155680224405
of …    0.0001753155680224405
of those    0.0075385694249649375
of purpose    0.0015778401122019641
of prisoners    0.0001753155680224405
of restoring    0.0003506311360448807
of terrorists    0.0005259467040673212
of 9/11    0.0003506311360448807
of americans    0.008064516129032256
of us    0.02261570827489481
of relationship    0.0001753155680224405
of urgency    0.0003506311360448807
of human    0.003681626928471249
of reasonable    0.0001753155680224405
of charter    0.0001753155680224405
of mediocrity    0.0001753155680224405
of excellence    0.0005259467040673212
of allowable    0.0001753155680224405
of years    0.0007012622720897616
of whiners    0.0001753155680224405
of gratitude    0.0005259467040673212
of dollars    0.003330995792426366
of addressing    0.0001753155680224405
of more    0.0005259467040673212
of companies    0.0005259467040673212
of applause    0.002980364656381486
of mutual    0.0010518934081346425
of building    0.0007012622720897616
of action    0.0007012622720897616
of middle-class    0.0010518934081346425
of it    0.003681626928471249
of excuses    0.0001753155680224405
of buzz    0.0001753155680224405
of reform    0.0007012622720897616
of manufacturing    0.0001753155680224405
of toughness    0.0001753155680224405
of criticism    0.0001753155680224405
of 2005    0.0001753155680224405
of threats    0.0003506311360448807
of taxes    0.0008765778401122018
of fact    0.0001753155680224405
of young    0.0012272089761570825
of an    0.005259467040673213
of about    0.0001753155680224405
of cases    0.0001753155680224405
of sensitive    0.0003506311360448807
of intelligence-gathering    0.0001753155680224405
of participants    0.0001753155680224405
of evidence    0.0003506311360448807
of irrigation    0.0001753155680224405
of speeches    0.0001753155680224405
of job    0.0007012622720897616
of black    0.0005259467040673212
of discoveries    0.0001753155680224405
of bystander    0.0001753155680224405
of service    0.0024544179523141654
of 1963    0.0001753155680224405
of 2013    0.0007012622720897616
of folks    0.001402524544179523
of civility    0.0005259467040673212
of many    0.0012272089761570825
of self-defense    0.0001753155680224405
of force    0.001402524544179523
of certainty    0.0003506311360448807
of press    0.0001753155680224405
of desegregating    0.0001753155680224405
of northwest    0.0001753155680224405
of how    0.0035063113604488078
of weapons    0.0007012622720897616
of greed    0.0003506311360448807
of persistent    0.0001753155680224405
of catastrophe    0.0001753155680224405
of highway    0.0001753155680224405
of congress    0.007187938288920055
of energy    0.0028050490883590466
of nuclear    0.002103786816269285
of libya    0.0008765778401122018
of today    0.0017531556802244039
of tomorrow    0.0012272089761570825
of choice    0.0003506311360448807
of too    0.001402524544179523
of accountability    0.0001753155680224405
of defense    0.0015778401122019641
of staff    0.0015778401122019641
of why    0.0003506311360448807
of science    0.0005259467040673212
of franklin    0.0001753155680224405
of institutions    0.0001753155680224405
of faith-based    0.0001753155680224405
of uses    0.0001753155680224405
of difference    0.0001753155680224405
of little    0.0001753155680224405
of protecting    0.0001753155680224405
of hope    0.0012272089761570825
of up    0.0001753155680224405
of sound    0.0003506311360448807
of paul    0.0001753155680224405
of common-sense    0.0001753155680224405
of citizens    0.0012272089761570825
of israel    0.004207573632538571
of progress    0.0003506311360448807
of world    0.0012272089761570825
of member    0.0001753155680224405
of millions    0.0015778401122019641
of poverty    0.0017531556802244039
of homeland    0.0017531556802244039
of iraq    0.002103786816269285
of 55    0.0001753155680224405
of attention    0.0005259467040673212
of competing    0.0001753155680224405
of varied    0.0001753155680224405
of republican    0.0003506311360448807
of self-determination    0.0001753155680224405
of humiliation    0.0001753155680224405
of governments    0.0003506311360448807
of issues    0.0003506311360448807
of politics    0.002103786816269285
of improved    0.0001753155680224405
of fronts    0.0001753155680224405
of justice    0.002103786816269285
of 16    0.0001753155680224405
of troops    0.0003506311360448807
of june    0.0003506311360448807
of militaries    0.0001753155680224405
of running    0.0001753155680224405
of party    0.0003506311360448807
of massive    0.0003506311360448807
of golden    0.0001753155680224405
of age    0.0005259467040673212
of discrimination    0.0005259467040673212
of no    0.0008765778401122018
of families    0.0010518934081346425
of muslim    0.0003506311360448807
of swift    0.0003506311360448807
of advice    0.0007012622720897616
of isil    0.0005259467040673212
of day    0.0003506311360448807
of hate    0.0007012622720897616
of terrorism    0.0015778401122019641
of mass    0.001402524544179523
of pennsylvania    0.0001753155680224405
of lobbyists    0.0001753155680224405
of 80    0.0001753155680224405
of love    0.0001753155680224405
of uninsured    0.0005259467040673212
of high-tech    0.0003506311360448807
of federal    0.0003506311360448807
of grievances    0.0001753155680224405
of rejectionism    0.0001753155680224405
of afghans    0.0003506311360448807
of traffic    0.0001753155680224405
of men    0.0010518934081346425
of dr.    0.0012272089761570825
of newtown    0.0003506311360448807
of afghan    0.0001753155680224405
of summer    0.0001753155680224405
of storms    0.0001753155680224405
of first    0.0001753155680224405
of honor    0.0008765778401122018
of george    0.0001753155680224405
of retirement    0.0001753155680224405
of hard    0.0005259467040673212
of fissile    0.0007012622720897616
of free    0.0007012622720897616
of struggle    0.0001753155680224405
of tribulation    0.0001753155680224405
of west    0.0007012622720897616
of nothingness.    0.0001753155680224405
of slavery    0.0007012622720897616
of whom    0.0012272089761570825
of leaders    0.0008765778401122018
