Bigram    Probability
to heed    0.00020383204239706476
to hatzalah    0.00020383204239706476
to but    0.00020383204239706476
to smarten    0.00020383204239706476
to arm    0.00020383204239706476
to fuel    0.00020383204239706476
to travel    0.00020383204239706476
to ours    0.00020383204239706476
to set    0.00020383204239706476
to iraq    0.00020383204239706476
to marginalize    0.00040766408479412953
to future    0.00020383204239706476
to finally    0.00020383204239706476
to personally    0.00020383204239706476
to millions    0.00020383204239706476
to accept    0.00040766408479412953
to renew    0.00020383204239706476
to trade    0.00020383204239706476
to also    0.00040766408479412953
to drive    0.00020383204239706476
to tiffany    0.00020383204239706476
to pick    0.00020383204239706476
to have…    0.00020383204239706476
to testify    0.00040766408479412953
to check    0.00020383204239706476
to _____    0.00020383204239706476
to mom    0.00020383204239706476
to mommy    0.00020383204239706476
to (    0.00020383204239706476
to touch    0.00020383204239706476
to 15    0.00020383204239706476
to jeb    0.00020383204239706476
to fund    0.00040766408479412953
to private    0.00020383204239706476
to reimburse    0.00020383204239706476
to conclude    0.00040766408479412953
to over    0.00020383204239706476
to self-police    0.00020383204239706476
to screen    0.00040766408479412953
to canada    0.00020383204239706476
to 40    0.00020383204239706476
to violate    0.00020383204239706476
to refer    0.00020383204239706476
to identify    0.00040766408479412953
to certain    0.00020383204239706476
to disassociate    0.00020383204239706476
to terminate    0.00020383204239706476
to file    0.00020383204239706476
to almost    0.00020383204239706476
to break    0.00040766408479412953
to nation    0.00020383204239706476
to unleash    0.00020383204239706476
to deploy    0.00040766408479412953
to cnbc    0.00020383204239706476
to appoint    0.00020383204239706476
to direct    0.00020383204239706476
to harm    0.00020383204239706476
to there    0.00020383204239706476
to business    0.00040766408479412953
to behold    0.00020383204239706476
to impose    0.00020383204239706476
to influence    0.00020383204239706476
to putin    0.00020383204239706476
to educate    0.00020383204239706476
to survive    0.00020383204239706476
to steal    0.00020383204239706476
to weaken    0.00020383204239706476
to power    0.00020383204239706476
to japan    0.00020383204239706476
to crime    0.00020383204239706476
to abolish    0.00040766408479412953
to retire    0.00020383204239706476
to switch    0.00020383204239706476
to i    0.00020383204239706476
to atrophy    0.00020383204239706476
to about    0.00020383204239706476
to 272    0.00020383204239706476
to complicate    0.0006114961271911944
to matter    0.00020383204239706476
to haunt    0.00020383204239706476
to leadership    0.00020383204239706476
to jobs    0.00020383204239706476
to trust    0.00020383204239706476
to chinese    0.00020383204239706476
to generate    0.00020383204239706476
to freedom    0.00020383204239706476
to guess    0.00020383204239706476
to remedy    0.00020383204239706476
to ivanka    0.00020383204239706476
to insist    0.00020383204239706476
to before    0.00020383204239706476
to sink    0.00020383204239706476
to tax    0.00020383204239706476
to settle    0.00020383204239706476
to sort    0.00020383204239706476
to home    0.00020383204239706476
negotiate and    0.04545454545454546
negotiate .    0.22727272727272727
negotiate for    0.04545454545454546
negotiate ,    0.0909090909090909
negotiate not    0.04545454545454546
negotiate with    0.3181818181818182
negotiate trade    0.04545454545454546
negotiate a    0.04545454545454546
negotiate separately    0.04545454545454546
negotiate to    0.04545454545454546
negotiate much    0.04545454545454546
renegotiate trade    0.2
renegotiate our    0.4
renegotiate that    0.2
renegotiate the    0.2
trade deals    0.17977528089887637
trade .    0.24719101123595505
trade agreement    0.011235955056179777
trade organization    0.016853932584269656
trade and    0.033707865168539325
trade deficit    0.09550561797752811
trade policy    0.005617977528089888
trade ,    0.08426966292134833
trade –    0.005617977528089888
trade is    0.005617977528089888
trade terrible    0.005617977528089888
trade agreements    0.016853932584269656
trade george    0.005617977528089888
trade bill    0.005617977528089888
trade deal    0.033707865168539325
trade that    0.005617977528089888
trade ?    0.011235955056179777
trade can    0.005617977528089888
trade known    0.005617977528089888
trade ''    0.005617977528089888
trade deficits    0.011235955056179777
trade war    0.016853932584269656
trade world    0.005617977528089888
trade situation    0.005617977528089888
trade imbalance    0.028089887640449434
trade center    0.0449438202247191
trade representative    0.005617977528089888
trade cases    0.005617977528089888
trade with    0.005617977528089888
trade centers    0.011235955056179777
trade problem    0.005617977528089888
trade ...    0.005617977528089888
trade by    0.005617977528089888
trade cheating    0.005617977528089888
trade reform    0.011235955056179777
trade negotiators    0.005617977528089888
trade secrets    0.005617977528089888
trade disputes    0.005617977528089888
trade act    0.005617977528089888
trade expansion    0.005617977528089888
trade tore    0.011235955056179777
deals ,    0.14772727272727273
deals that    0.0909090909090909
deals pushed    0.011363636363636359
deals .    0.3181818181818182
deals with    0.05681818181818183
deals ?    0.03409090909090909
deals ever    0.011363636363636359
deals like    0.03409090909090909
deals you    0.011363636363636359
deals and    0.12500000000000003
deals in    0.011363636363636359
deals for    0.04545454545454546
deals are    0.04545454545454546
deals after    0.011363636363636359
deals where    0.011363636363636359
deals again    0.011363636363636359
deals to    0.011363636363636359
deals i    0.011363636363636359
military deals    0.02
military .    0.29
military back    0.010000000000000004
military dominance    0.010000000000000004
military and    0.04000000000000001
military by    0.010000000000000004
military ,    0.11000000000000001
military so    0.06
military force    0.02
military that    0.04000000000000001
military forces    0.010000000000000004
military —    0.010000000000000004
military which    0.010000000000000004
military bases    0.02
military is    0.07999999999999999
military nuclear    0.029999999999999995
military to    0.029999999999999995
military people    0.010000000000000004
military here    0.010000000000000004
military has    0.010000000000000004
military interventions    0.010000000000000004
military bigger    0.02
military apparatus    0.010000000000000004
military the    0.02
military jeep    0.010000000000000004
military but    0.010000000000000004
military leaders    0.010000000000000004
military fort    0.010000000000000004
military fortresses    0.010000000000000004
military orders    0.010000000000000004
military ?    0.010000000000000004
military ever    0.010000000000000004
military catastrophe    0.010000000000000004
military being    0.010000000000000004
military capability    0.010000000000000004
many other    0.042042042042042045
many more    0.024024024024024027
many of    0.15615615615615616
many ,    0.0840840840840841
many awards    0.012012012012012014
many radicalized    0.0030030030030030025
many disparaging    0.0030030030030030025
many different    0.04504504504504504
many problems    0.00900900900900901
many executives    0.0030030030030030025
many –    0.015015015015015015
many cases    0.02702702702702703
many books    0.0030030030030030025
many bestsellers    0.006006006006006006
many years    0.054054054054054064
many decades    0.00900900900900901
many people    0.1201201201201201
many americans    0.0030030030030030025
many places    0.006006006006006006
many are    0.00900900900900901
many horrible    0.0030030030030030025
many knock-offs    0.0030030030030030025
many .    0.015015015015015015
many destructive    0.0030030030030030025
many rave    0.0030030030030030025
many wounded    0.0030030030030030025
many cameras    0.012012012012012014
many things    0.03303303303303303
many fabulous    0.0030030030030030025
many hard    0.0030030030030030025
many instances    0.0030030030030030025
many foreign    0.0030030030030030025
many percentage    0.0030030030030030025
many deals    0.00900900900900901
many veterans    0.006006006006006006
many groups    0.0030030030030030025
many set    0.0030030030030030025
many laws    0.006006006006006006
many friends    0.0030030030030030025
many --    0.00900900900900901
many websites    0.006006006006006006
many as    0.00900900900900901
many pastors    0.00900900900900901
many web    0.0030030030030030025
many ways    0.012012012012012014
many attacks    0.0030030030030030025
many times    0.02702702702702703
many poor    0.006006006006006006
many months    0.0030030030030030025
many but    0.0030030030030030025
many mexican    0.0030030030030030025
many jewish    0.0030030030030030025
many lives    0.0030030030030030025
many others    0.012012012012012014
many think    0.0030030030030030025
many companies    0.006006006006006006
many wonderful    0.0030030030030030025
many disasters    0.0030030030030030025
many happy    0.006006006006006006
many trillions    0.0030030030030030025
many thousands    0.006006006006006006
many jobs    0.0030030030030030025
many middle    0.0030030030030030025
many students    0.006006006006006006
many delays    0.0030030030030030025
many topics    0.0030030030030030025
many delegates    0.0030030030030030025
many great    0.00900900900900901
many ministers    0.0030030030030030025
many victories    0.0030030030030030025
many good    0.0030030030030030025
many millions    0.0030030030030030025
many shows    0.0030030030030030025
many executive    0.0030030030030030025
many polls    0.0030030030030030025
many buildings    0.0030030030030030025
many from    0.0030030030030030025
many incredible    0.0030030030030030025
many calls    0.0030030030030030025
many environmental    0.006006006006006006
many countries    0.006006006006006006
many pennsylvania    0.0030030030030030025
many decisions    0.0030030030030030025
many coaches    0.00900900900900901
many cases…are    0.0030030030030030025
many —    0.006006006006006006
many letters    0.0030030030030030025
many christians    0.0030030030030030025
other deals    0.004032258064516128
other people    0.1209677419354839
other places    0.04032258064516129
other countries    0.06451612903225806
other cases    0.008064516129032256
other politicians    0.008064516129032256
other great    0.004032258064516128
other terrorist    0.008064516129032256
other half    0.004032258064516128
other .    0.04838709677419353
other thing    0.016129032258064516
other night    0.02016129032258064
other things    0.08064516129032258
other side    0.044354838709677415
other currencies    0.004032258064516128
other day    0.1411290322580645
other words    0.03225806451612903
other guys    0.012096774193548387
other polls    0.004032258064516128
other businesses    0.004032258064516128
other papers    0.004032258064516128
other reasons    0.012096774193548387
other candidates    0.052419354838709686
other say    0.004032258064516128
other books    0.004032258064516128
other illicit    0.004032258064516128
other parts    0.008064516129032256
other hand    0.004032258064516128
other than    0.04838709677419353
other nations    0.008064516129032256
other guy    0.004032258064516128
other member    0.004032258064516128
other by    0.004032258064516128
other problems    0.012096774193548387
other week    0.004032258064516128
other subjects    0.004032258064516128
other young    0.004032258064516128
other companies    0.008064516129032256
other veterans    0.004032258064516128
other country    0.008064516129032256
other communities    0.008064516129032256
other campaigns    0.004032258064516128
other ,    0.004032258064516128
other one    0.004032258064516128
other candidate    0.008064516129032256
other americans    0.004032258064516128
other nation    0.004032258064516128
other person    0.008064516129032256
other wounded    0.004032258064516128
other deal    0.008064516129032256
other respect    0.004032258064516128
other groups    0.004032258064516128
other bad    0.008064516129032256
other big    0.004032258064516128
other numbers    0.004032258064516128
other names    0.008064516129032256
other buildings    0.004032258064516128
other everyday    0.004032258064516128
other laws    0.004032258064516128
other republicans    0.008064516129032256
other single    0.004032258064516128
other saying    0.004032258064516128
other republican    0.004032258064516128
other because    0.004032258064516128
that ’    0.17837626854020297
that .    0.10343481654957065
that if    0.005464480874316937
that help    0.0015612802498048406
that think    0.0003903200624512101
that was    0.025761124121779857
that they    0.023809523809523808
that we    0.03825136612021859
that the    0.010928961748633876
that iran    0.0011709601873536295
that even    0.0003903200624512101
that are    0.04176424668227946
that when    0.005464480874316937
that she    0.006245120999219358
that turned    0.0007806401249024202
that promotes    0.0007806401249024202
that is    0.01912568306010929
that violence    0.0011709601873536295
that nurture    0.0007806401249024202
that ``    0.0011709601873536295
that number    0.0023419203747072595
that everything    0.0003903200624512101
that much    0.0023419203747072595
that were    0.002732240437158471
that super    0.0003903200624512101
that seems    0.0003903200624512101
that don    0.004293520686963311
that aren    0.0031225604996096786
that have    0.009758001561280247
that applying    0.0003903200624512101
that happened    0.0007806401249024202
that ?    0.015612802498048396
that make    0.0031225604996096786
that ca    0.0007806401249024202
that people    0.0031225604996096786
that position    0.0003903200624512101
that lacks    0.0003903200624512101
that ,    0.017954722872755666
that i    0.04644808743169399
that you    0.013661202185792344
that necessarily    0.0003903200624512101
that chart    0.0003903200624512101
that and    0.005464480874316937
that funding    0.0003903200624512101
that stuff    0.004293520686963311
that whole    0.0011709601873536295
that he    0.010928961748633876
that deal    0.004293520686963311
that work    0.002732240437158471
that come    0.0023419203747072595
that know    0.0011709601873536295
that doesn    0.00351288056206089
that give    0.0007806401249024202
that 's    0.014832162373145982
that wants    0.0011709601873536295
that that    0.0007806401249024202
that takes    0.0011709601873536295
that about    0.0019516003122560506
that wounded    0.0003903200624512101
that thinking    0.0011709601873536295
that includes    0.0007806401249024202
that would    0.0023419203747072595
that lack    0.0003903200624512101
that —    0.0031225604996096786
that than    0.0003903200624512101
that hasn    0.0003903200624512101
that change    0.0003903200624512101
that our    0.002732240437158471
that has    0.005854800936768149
that one    0.006635441061670572
that does    0.0019516003122560506
that before    0.0011709601873536295
that did    0.0015612802498048406
that can    0.006245120999219358
that wisconsin    0.0003903200624512101
that got    0.0011709601873536295
that do    0.0031225604996096786
that ;    0.0011709601873536295
that because    0.004683840749414519
that needs    0.0007806401249024202
that in    0.007806401249024197
that –    0.006245120999219358
that certified    0.0003903200624512101
that plant    0.0007806401249024202
that boeing    0.0003903200624512101
that being    0.0031225604996096786
that defies    0.0003903200624512101
that devalue    0.0003903200624512101
that virtually    0.0003903200624512101
that deals    0.0003903200624512101
that means    0.006245120999219358
that could    0.0031225604996096786
that report    0.0003903200624512101
that god    0.0007806401249024202
that anybody    0.0015612802498048406
that fight    0.0003903200624512101
that heat    0.0003903200624512101
that really    0.002732240437158471
that way    0.005854800936768149
that back    0.0019516003122560506
that question    0.0011709601873536295
that oil    0.0007806401249024202
that probably    0.0011709601873536295
that it    0.00702576112412178
that some    0.0003903200624512101
that person    0.0031225604996096786
that devalues    0.0003903200624512101
that music    0.0003903200624512101
that nobody    0.005464480874316937
that yet    0.0003903200624512101
that kind    0.0019516003122560506
that sends    0.0007806401249024202
that bring    0.0011709601873536295
that had    0.0031225604996096786
that word    0.0003903200624512101
that but    0.002732240437158471
that horrible    0.0007806401249024202
that a    0.004293520686963311
that failed    0.0003903200624512101
that tie    0.0003903200624512101
that keep    0.0007806401249024202
that spigot    0.0003903200624512101
that very    0.0011709601873536295
that here    0.0003903200624512101
that guy    0.0007806401249024202
that gets    0.0003903200624512101
that thing    0.0003903200624512101
that money    0.002732240437158471
that these    0.0019516003122560506
that happen    0.0023419203747072595
that so    0.0015612802498048406
that puts    0.0003903200624512101
that country    0.0019516003122560506
that goldman    0.0003903200624512101
that six    0.0003903200624512101
that will    0.008196721311475409
that as    0.0011709601873536295
that agreement    0.0011709601873536295
that want    0.0031225604996096786
that putin    0.0003903200624512101
that arrange    0.0003903200624512101
that office    0.0003903200624512101
that middle    0.0003903200624512101
that escalator    0.0007806401249024202
that unless    0.0007806401249024202
that ben    0.0011709601873536295
that my    0.0007806401249024202
that child    0.0003903200624512101
that almost    0.0003903200624512101
that all    0.0023419203747072595
that wins    0.0003903200624512101
that never    0.0011709601873536295
that for    0.004293520686963311
that maybe    0.0003903200624512101
that reason    0.0007806401249024202
that everybody    0.004683840749414519
that ted    0.0007806401249024202
that there    0.0015612802498048406
that second    0.0007806401249024202
that election    0.0011709601873536295
that women    0.0003903200624512101
that liked…so    0.0003903200624512101
that announces    0.0003903200624512101
that trump    0.0011709601873536295
that right    0.0007806401249024202
that honestly    0.0003903200624512101
that good    0.0015612802498048406
that arena    0.0003903200624512101
that what    0.0011709601873536295
that mess    0.0003903200624512101
that now    0.0019516003122560506
that told    0.0003903200624512101
that made    0.0007806401249024202
that rip    0.0003903200624512101
that out    0.0007806401249024202
that afghanistan    0.0003903200624512101
that border    0.0003903200624512101
that used    0.0003903200624512101
that religious    0.0003903200624512101
that religion    0.0003903200624512101
that nice    0.0007806401249024202
that hits    0.0003903200624512101
that “    0.0003903200624512101
that secretary    0.0003903200624512101
that this    0.0015612802498048406
that $    0.0003903200624512101
that time    0.0007806401249024202
that statement    0.0011709601873536295
that criticism    0.0007806401249024202
that comes    0.0007806401249024202
that stupid    0.0011709601873536295
that study    0.0003903200624512101
that support    0.0007806401249024202
that gave    0.0011709601873536295
that just    0.0023419203747072595
that weren    0.0003903200624512101
that benefit    0.0007806401249024202
that your    0.0003903200624512101
that okay    0.0007806401249024202
that global    0.0007806401249024202
that president    0.0003903200624512101
that perpetrated    0.0003903200624512101
that open    0.0003903200624512101
that happening    0.0011709601873536295
that pattern    0.0003903200624512101
that with    0.0015612802498048406
that hundreds    0.0003903200624512101
that enough    0.0003903200624512101
that straightened    0.0007806401249024202
that night    0.0007806401249024202
that somebody    0.0007806401249024202
that didn    0.0003903200624512101
that says    0.0003903200624512101
that cheat    0.0003903200624512101
that followed    0.0003903200624512101
that hillary    0.0007806401249024202
that write    0.0003903200624512101
that stops    0.0003903200624512101
that reduces    0.0003903200624512101
that america    0.0003903200624512101
that room    0.0011709601873536295
that won    0.0011709601873536295
that frankly    0.0003903200624512101
that walls    0.0003903200624512101
that bernie    0.0007806401249024202
that created    0.0007806401249024202
that commitment    0.0007806401249024202
that nuclear    0.0003903200624512101
that day    0.0003903200624512101
that to    0.003903200624512098
that love    0.0011709601873536295
that particular    0.0007806401249024202
that makes    0.0019516003122560506
that terrible    0.0003903200624512101
that might    0.0011709601873536295
that 50    0.0003903200624512101
that caused    0.0003903200624512101
that remains    0.0003903200624512101
that hate    0.0003903200624512101
that negotiation    0.0003903200624512101
that many    0.0007806401249024202
that 17    0.0003903200624512101
that issue    0.0003903200624512101
that be    0.0003903200624512101
that leave    0.0003903200624512101
that not    0.0011709601873536295
that strengthening    0.0003903200624512101
that group    0.0003903200624512101
that came    0.0023419203747072595
that partnership    0.0003903200624512101
that pose    0.0003903200624512101
that problem    0.0007806401249024202
that woman    0.0007806401249024202
that truck    0.0007806401249024202
that calls    0.0007806401249024202
that began    0.0007806401249024202
that cancer    0.0003903200624512101
that muslims    0.0003903200624512101
that how    0.0003903200624512101
that represent    0.0003903200624512101
that actually    0.0007806401249024202
that should    0.0019516003122560506
that well    0.0003903200624512101
that snake    0.0003903200624512101
that mission    0.0007806401249024202
that wall    0.0007806401249024202
that behind    0.0003903200624512101
that literally    0.0003903200624512101
that ship    0.0003903200624512101
that !    0.0003903200624512101
that include    0.0007806401249024202
that owned    0.0003903200624512101
that community    0.0003903200624512101
that card    0.0003903200624512101
that shouldn    0.0011709601873536295
that go    0.0007806401249024202
that knew    0.0007806401249024202
that attacked    0.0003903200624512101
that same    0.0011709601873536295
that state    0.0003903200624512101
that handsome    0.0003903200624512101
that brought    0.0007806401249024202
that spirit    0.0003903200624512101
that type    0.0003903200624512101
that put    0.0011709601873536295
that found    0.0003903200624512101
that crazy    0.0003903200624512101
that within    0.0007806401249024202
that first    0.0007806401249024202
that their    0.0007806401249024202
that happens    0.0019516003122560506
that said    0.0023419203747072595
that allow    0.0003903200624512101
that at    0.0007806401249024202
that hurts    0.0007806401249024202
that kerry    0.0003903200624512101
that costs    0.0007806401249024202
that isis    0.0007806401249024202
that void    0.0003903200624512101
that convention    0.0003903200624512101
that although    0.0003903200624512101
that powerful    0.0003903200624512101
that little    0.0003903200624512101
that ...    0.0011709601873536295
that must    0.0003903200624512101
that ever    0.0003903200624512101
that pretty    0.0003903200624512101
that answer    0.0007806401249024202
that young    0.0003903200624512101
that quickly    0.0003903200624512101
that term    0.0003903200624512101
that energy    0.0007806401249024202
that monmouth    0.0003903200624512101
that carnage    0.0007806401249024202
that waiting    0.0003903200624512101
that stands    0.0003903200624512101
that statistic    0.0003903200624512101
that ties    0.0003903200624512101
that economic    0.0003903200624512101
that speaks    0.0003903200624512101
that while    0.0003903200624512101
that next    0.0007806401249024202
that years    0.0003903200624512101
that couldn    0.0003903200624512101
that everyone    0.0003903200624512101
that industry    0.0003903200624512101
that up    0.0011709601873536295
that obama    0.0003903200624512101
that amount    0.0003903200624512101
that around    0.0003903200624512101
that larry    0.0003903200624512101
that far    0.0007806401249024202
that tax    0.0003903200624512101
that works    0.0003903200624512101
that believe    0.0003903200624512101
that went    0.0003903200624512101
that insisted    0.0003903200624512101
that fought    0.0003903200624512101
that other    0.0003903200624512101
that protest    0.0003903200624512101
that serves    0.0007806401249024202
that case    0.0019516003122560506
that get    0.0003903200624512101
that once    0.0003903200624512101
that no    0.0003903200624512101
that prove    0.0003903200624512101
that sort    0.0003903200624512101
that goes    0.0007806401249024202
that caution    0.0003903200624512101
that his    0.0007806401249024202
that sells    0.0003903200624512101
that last    0.0011709601873536295
that over    0.0003903200624512101
that times    0.0003903200624512101
that gives    0.0003903200624512101
that runs    0.0003903200624512101
that uses    0.0003903200624512101
that interview    0.0003903200624512101
that e-mails    0.0003903200624512101
that treat    0.0003903200624512101
that like    0.0003903200624512101
that worships    0.0003903200624512101
that say    0.0003903200624512101
that hand    0.0003903200624512101
that --    0.0003903200624512101
that equipment    0.0003903200624512101
that refuses    0.0003903200624512101
that announcement    0.0003903200624512101
that long    0.0007806401249024202
that whoever    0.0003903200624512101
that israel    0.0011709601873536295
that poll    0.0011709601873536295
that look    0.0007806401249024202
that subject    0.0003903200624512101
that pledge    0.0007806401249024202
that run    0.0003903200624512101
that after    0.0003903200624512101
that piece    0.0003903200624512101
that certain    0.0003903200624512101
that rebuilds    0.0003903200624512101
that remake    0.0003903200624512101
that powers    0.0003903200624512101
that more    0.0003903200624512101
that hit    0.0003903200624512101
that choice    0.0003903200624512101
that anymore    0.0003903200624512101
that ford    0.0003903200624512101
that ocean    0.0003903200624512101
that from    0.0007806401249024202
that attacks    0.0003903200624512101
that replaces    0.0003903200624512101
that environment    0.0003903200624512101
that sound    0.0007806401249024202
that brexit    0.0003903200624512101
that speech    0.0003903200624512101
that line    0.0003903200624512101
that four    0.0003903200624512101
that sell    0.0003903200624512101
that message    0.0003903200624512101
that debt    0.0003903200624512101
that determination    0.0003903200624512101
that send    0.0003903200624512101
that truly    0.0003903200624512101
that house    0.0003903200624512101
that gate    0.0003903200624512101
that built    0.0003903200624512101
that adds    0.0003903200624512101
that iowa    0.0003903200624512101
that sounds    0.0007806401249024202
that ceiling    0.0007806401249024202
that bank    0.0003903200624512101
that area    0.0003903200624512101
that moment    0.0003903200624512101
that knows    0.0003903200624512101
that call    0.0003903200624512101
that bobby    0.0003903200624512101
that baby    0.0003903200624512101
that braggingly    0.0003903200624512101
that always    0.0003903200624512101
that :    0.0003903200624512101
that internet    0.0003903200624512101
that talked    0.0003903200624512101
that bad    0.0003903200624512101
that eight    0.0003903200624512101
that gdp    0.0003903200624512101
that through    0.0003903200624512101
that registering    0.0003903200624512101
that only    0.0003903200624512101
that stage    0.0003903200624512101
that ultimately    0.0003903200624512101
that lied    0.0003903200624512101
that focuses    0.0003903200624512101
that please    0.0003903200624512101
that wrote    0.0003903200624512101
that putt    0.0003903200624512101
that company    0.0003903200624512101
that started    0.0003903200624512101
that took    0.0003903200624512101
that invite    0.0003903200624512101
that read    0.0003903200624512101
that reach    0.0003903200624512101
s going    0.09625893232450608
s leaving    0.0012610340479192943
s so    0.02311895754518705
s unbelievable    0.0025220680958385885
s a    0.11643547709121481
s funny    0.0021017234131988235
s the    0.04960067255149222
s what    0.034888608659100456
s case    0.0008406893652795293
s why    0.005884825556956706
s out    0.0016813787305590589
s supposed    0.0033627574611181177
s nobody    0.0016813787305590589
s how    0.0050441361916771735
s no    0.008406893652795296
s gridlock    0.0004203446826397646
s easy    0.0012610340479192943
s been    0.025641025641025644
s representing    0.0008406893652795293
s moving    0.0004203446826397646
s like    0.015132408575031524
s an    0.015132408575031524
s okay    0.005464480874316937
s one    0.008827238335435061
s healthy    0.0004203446826397646
s got    0.019335855401429174
s not    0.06641445985708282
s horrible    0.0033627574611181177
s doing    0.0033627574611181177
s down    0.0016813787305590589
s entry    0.0004203446826397646
s happening    0.01765447667087011
s tough    0.0016813787305590589
s smart    0.0004203446826397646
s called    0.007986548970155527
s just    0.010928961748633876
s side    0.0008406893652795293
s chinese    0.0004203446826397646
s very    0.018915510718789406
s sake    0.0016813787305590589
s precisely    0.0004203446826397646
s —    0.0029424127784783527
s important    0.0016813787305590589
s always    0.0029424127784783527
s amazing    0.0046237915090374115
s hard    0.0021017234131988235
s really    0.010508617065994118
s self    0.0004203446826397646
s self-funding    0.0016813787305590589
s crippled    0.0004203446826397646
s something    0.007566204287515762
s straightened    0.0004203446826397646
s crazy    0.0008406893652795293
s outdated    0.0004203446826397646
s made    0.0016813787305590589
s great    0.008406893652795296
s up    0.0012610340479192943
s office    0.0004203446826397646
s totally    0.0021017234131988235
s right    0.0050441361916771735
s fighting    0.0004203446826397646
s ok.    0.0021017234131988235
s 100    0.0004203446826397646
s close    0.0004203446826397646
s tougher    0.0004203446826397646
s ever    0.0046237915090374115
s also    0.0012610340479192943
s nice    0.0016813787305590589
s better    0.0021017234131988235
s probably    0.0046237915090374115
s true    0.015973097940311053
s time    0.004203446826397647
s life    0.0004203446826397646
s [    0.0016813787305590589
s special    0.0008406893652795293
s long-term    0.0004203446826397646
s face    0.0012610340479192943
s more    0.0004203446826397646
s only    0.0025220680958385885
s much    0.0021017234131988235
s in    0.0037831021437578806
s done    0.0025220680958385885
s against    0.0004203446826397646
s even    0.0037831021437578806
s militarily    0.0004203446826397646
s never    0.0025220680958385885
s destroyed    0.0004203446826397646
s ridiculous    0.0016813787305590589
s taken    0.0004203446826397646
s getting    0.0046237915090374115
s sort    0.0025220680958385885
s finished    0.0004203446826397646
s coming    0.005464480874316937
s all    0.008827238335435061
s looking    0.0004203446826397646
s being    0.004203446826397647
s foreign    0.0012610340479192943
s asked    0.0004203446826397646
s polls    0.0004203446826397646
s home    0.0008406893652795293
s absolutely    0.0008406893652795293
s perfect…    0.0004203446826397646
s perfect    0.0004203446826397646
s on    0.0050441361916771735
s –    0.0016813787305590589
s saying    0.0012610340479192943
s become    0.0012610340479192943
s .    0.0008406893652795293
s was    0.0004203446826397646
s concerned    0.0012610340479192943
s donald    0.0004203446826397646
s built    0.0008406893652795293
s proud    0.0004203446826397646
s trade    0.0008406893652795293
s terrible    0.0033627574611181177
s raise    0.0008406893652795293
s back    0.0012610340479192943
s ultimately    0.0004203446826397646
s loaded    0.0004203446826397646
s impossible    0.0016813787305590589
s some    0.0008406893652795293
s matter    0.0004203446826397646
s line    0.0004203446826397646
s 23    0.0004203446826397646
s 23.    0.0004203446826397646
s $    0.0025220680958385885
s left    0.0008406893652795293
s biggest    0.0004203446826397646
s almost    0.0012610340479192943
s rude    0.0004203446826397646
s see    0.0012610340479192943
s big    0.0008406893652795293
s irrelevant    0.0004203446826397646
s finally    0.0004203446826397646
s about    0.0029424127784783527
s enough    0.0012610340479192943
s respected    0.0008406893652795293
s talk    0.0008406893652795293
s under    0.0004203446826397646
s with    0.0016813787305590589
s selling    0.0004203446826397646
s 13,000    0.0004203446826397646
s serious    0.0004203446826397646
s there    0.0004203446826397646
s crude    0.0004203446826397646
s false    0.0004203446826397646
s virtually    0.0016813787305590589
s go    0.0033627574611181177
s another    0.0008406893652795293
s stay    0.0008406893652795293
s dead    0.0004203446826397646
s too    0.0033627574611181177
s running    0.0004203446826397646
s economics    0.0004203446826397646
s rough    0.0008406893652795293
s 17    0.0004203446826397646
s at    0.0037831021437578806
s incredible    0.0016813787305590589
s history    0.0016813787305590589
s putting    0.0004203446826397646
s reached    0.0008406893652795293
s plateaued    0.0008406893652795293
s still    0.0016813787305590589
s whitewater    0.0004203446826397646
s gon    0.0016813787305590589
s brilliant    0.0012610340479192943
s sitting    0.0012610340479192943
s trump    0.0012610340479192943
s fault    0.0004203446826397646
s interesting    0.0021017234131988235
s stadiums    0.0004203446826397646
s love    0.0004203446826397646
s it    0.0025220680958385885
s good    0.004203446826397647
s get    0.0012610340479192943
s tremendous    0.0029424127784783527
s when    0.0016813787305590589
s wrong    0.0033627574611181177
s happened    0.007566204287515762
s sports    0.0004203446826397646
s behavior    0.0004203446826397646
s isis    0.0004203446826397646
s exactly    0.0008406893652795293
s actually    0.0037831021437578806
s this    0.0008406893652795293
s referring    0.0004203446826397646
s take    0.0016813787305590589
s common    0.0008406893652795293
s tone    0.0008406893652795293
s strong    0.0004203446826397646
s worth    0.0008406893652795293
s endorsing    0.0008406893652795293
s nothing    0.0008406893652795293
s wonderful    0.0012610340479192943
s had    0.0004203446826397646
s already    0.0004203446826397646
s correct    0.0004203446826397646
s peanuts    0.0004203446826397646
s representatives    0.0004203446826397646
s sealed    0.0004203446826397646
s beautiful    0.0012610340479192943
s money    0.0012610340479192943
s over    0.0021017234131988235
s obsolete    0.0012610340479192943
s property    0.0004203446826397646
s territory    0.0004203446826397646
s iowa    0.0004203446826397646
s ,    0.0016813787305590589
s hurt    0.0004203446826397646
s failed    0.0012610340479192943
s zero    0.0004203446826397646
s unsalvageable    0.0004203446826397646
s surging    0.0008406893652795293
s awfully    0.0004203446826397646
s military    0.0008406893652795293
s as    0.0008406893652795293
s my    0.0029424127784783527
s appropriate    0.0008406893652795293
s their    0.0016813787305590589
s crooked    0.0008406893652795293
s precious    0.0004203446826397646
s private    0.0004203446826397646
s harsh    0.0004203446826397646
s went    0.0004203446826397646
